Date,Closing Price
2007-05-16,63.567
2007-05-17,63.833
2007-05-18,64.98
2007-05-21,65.23
2007-05-22,64.596
2007-05-23,64.768
2007-05-24,64.209
2007-05-25,65.17
2007-05-29,64.477
2007-05-30,65.553
2007-05-31,64.909
2007-06-01,65.726
2007-06-04,65.726
2007-06-05,65.758
2007-06-06,65.256
2007-06-07,63.959
2007-06-08,64.524
2007-06-11,64.823
2007-06-12,63.991
2007-06-13,65.053
2007-06-14,66.159
2007-06-15,67.069
2007-06-18,67.396
2007-06-19,66.987
2007-06-20,64.632
2007-06-21,65.787
2007-06-22,64.4
2007-06-25,64.282
2007-06-26,63.85
2007-06-27,65.145
2007-06-28,65.238
2007-06-29,65.46
2007-07-02,66.196
2007-07-03,66.612
2007-07-05,66.457
2007-07-06,67.476
2007-07-09,68.237
2007-07-10,67.507
2007-07-11,68.119
2007-07-12,69.942
2007-07-13,70.489
2007-07-16,70.002
2007-07-17,69.525
2007-07-18,71.135
2007-07-19,72.02
2007-07-20,71.746
2007-07-23,72.925
2007-07-24,70.892
2007-07-25,72.414
2007-07-26,68.858
2007-07-27,66.793
2007-07-30,67.124
2007-07-31,66.432
2007-08-01,66.987
2007-08-02,66.471
2007-08-03,64.055
2007-08-06,65.192
2007-08-07,66.877
2007-08-08,68.597
2007-08-09,65.238
2007-08-10,65.956
2007-08-13,64.712
2007-08-14,64.972
2007-08-15,63.755
2007-08-16,62.954
2007-08-17,65.664
2007-08-20,65.971
2007-08-21,64.893
2007-08-22,65.222
2007-08-23,65.357
2007-08-24,66.872
2007-08-27,66.432
2007-08-28,64.776
2007-08-29,66.509
2007-08-30,66.644
2007-08-31,66.904
2007-09-04,68.073
2007-09-05,68.068
2007-09-06,68.278
2007-09-07,66.92
2007-09-10,66.227
2007-09-11,67.844
2007-09-12,68.403
2007-09-13,69.157
2007-09-14,69.195
2007-09-17,69.659
2007-09-18,71.615
2007-09-19,71.89
2007-09-20,71.864
2007-09-21,72.036
2007-09-24,71.592
2007-09-25,71.763
2007-09-26,72.084
2007-09-27,72.555
2007-09-28,72.233
2007-10-01,73.318
2007-10-02,71.984
2007-10-03,71.279
2007-10-04,70.955
2007-10-05,71.301
2007-10-08,70.765
2007-10-09,72.319
2007-10-10,72.681
2007-10-11,72.312
2007-10-12,72.956
2007-10-15,74.001
2007-10-16,73.936
2007-10-17,73.986
2007-10-18,74.181
2007-10-19,71.904
2007-10-22,70.947
2007-10-23,71.292
2007-10-24,71.897
2007-10-25,71.465
2007-10-26,71.957
2007-10-29,73.05
2007-10-30,71.126
2007-10-31,71.788
2007-11-01,69.063
2007-11-02,68.622
2007-11-05,68.411
2007-11-06,70.532
2007-11-07,68.05
2007-11-08,69.784
2007-11-09,67.776
2007-11-12,65.975
2007-11-13,67.798
2007-11-14,67.359
2007-11-15,65.939
2007-11-16,66.415
2007-11-19,65.641
2007-11-20,68.536
2007-11-21,67.923
2007-11-23,68.904
2007-11-26,66.864
2007-11-27,67.413
2007-11-28,68.613
2007-11-29,69.133
2007-11-30,69.579
2007-12-03,69.337
2007-12-04,68.773
2007-12-05,70.176
2007-12-06,71.364
2007-12-07,71.41
2007-12-10,71.819
2007-12-11,70.451
2007-12-12,71.732
2007-12-13,72.361
2007-12-14,71.158
2007-12-17,70.153
2007-12-18,71.345
2007-12-19,71.354
2007-12-20,71.897
2007-12-21,72.918
2007-12-24,73.091
2007-12-26,73.993
2007-12-27,73.098
2007-12-28,74.14
2007-12-31,73.114
2008-01-02,72.981
2008-01-03,73.225
2008-01-04,71.856
2008-01-07,71.191
2008-01-08,70.278
2008-01-09,71.456
2008-01-10,71.533
2008-01-11,70.467
2008-01-14,70.884
2008-01-15,69.47
2008-01-16,67.531
2008-01-17,65.481
2008-01-18,66.399
2008-01-22,64.344
2008-01-23,65.118
2008-01-24,67.116
2008-01-25,65.505
2008-01-28,66.432
2008-01-29,66.399
2008-01-30,66.55
2008-01-31,67.43
2008-02-01,67.076
2008-02-04,66.675
2008-02-05,64.077
2008-02-06,63.559
2008-02-07,63.904
2008-02-08,63.77
2008-02-11,64.95
2008-02-12,65.852
2008-02-13,66.715
2008-02-14,66.761
2008-02-15,66.621
2008-02-19,67.9
2008-02-20,68.756
2008-02-21,67.829
2008-02-22,68.024
2008-02-25,69.556
2008-02-26,70.153
2008-02-27,69.759
2008-02-28,69.754
2008-02-29,67.9
2008-03-03,68.481
2008-03-04,67.658
2008-03-05,68.042
2008-03-06,65.956
2008-03-07,64.374
2008-03-10,64.351
2008-03-11,67.651
2008-03-12,67.09
2008-03-13,67.932
2008-03-14,67.043
2008-03-17,66.951
2008-03-18,69.047
2008-03-19,65.889
2008-03-20,66.339
2008-03-24,67.076
2008-03-25,66.487
2008-03-26,67.32
2008-03-27,67.272
2008-03-28,66.503
2008-03-31,66.006
2008-04-01,67.908
2008-04-02,69.078
2008-04-03,68.858
2008-04-04,69.251
2008-04-07,69.391
2008-04-08,69.933
2008-04-09,70.002
2008-04-10,69.885
2008-04-11,69.157
2008-04-14,70.002
2008-04-15,70.86
2008-04-16,72.495
2008-04-17,72.878
2008-04-18,73.357
2008-04-21,73.562
2008-04-22,73.663
2008-04-23,73.529
2008-04-24,72.265
2008-04-25,72.155
2008-04-28,72.146
2008-04-29,71.635
2008-04-30,71.635
2008-05-01,70.002
2008-05-02,69.933
2008-05-05,69.855
2008-05-06,70.294
2008-05-07,69.942
2008-05-08,69.748
2008-05-09,69.313
2008-05-12,69.509
2008-05-13,69.988
2008-05-14,70.168
2008-05-15,71.252
2008-05-16,72.319
2008-05-19,73.637
2008-05-20,73.797
2008-05-21,73.098
2008-05-22,72.194
2008-05-23,70.783
2008-05-27,70.084
2008-05-28,70.57
2008-05-29,69.73
2008-05-30,69.268
2008-06-02,68.529
2008-06-03,66.886
2008-06-04,66.92
2008-06-05,69.697
2008-06-06,67.734
2008-06-09,69.509
2008-06-10,68.591
2008-06-11,69.149
2008-06-12,67.94
2008-06-13,68.96
2008-06-16,68.67
2008-06-17,69.157
2008-06-18,68.544
2008-06-19,66.951
2008-06-20,66.269
2008-06-23,68.441
2008-06-24,67.829
2008-06-25,68.365
2008-06-26,67.438
2008-06-27,67.549
2008-06-30,68.782
2008-07-01,68.953
2008-07-02,68.213
2008-07-03,68.891
2008-07-07,67.853
2008-07-08,67.069
2008-07-09,65.794
2008-07-10,67.163
2008-07-11,66.708
2008-07-14,66.66
2008-07-15,64.138
2008-07-16,63.063
2008-07-17,62.686
2008-07-18,63.637
2008-07-21,64.76
2008-07-22,64.667
2008-07-23,63.205
2008-07-24,63.056
2008-07-25,63.763
2008-07-28,62.961
2008-07-29,63.136
2008-07-30,65.852
2008-07-31,62.765
2008-08-01,62.216
2008-08-04,59.785
2008-08-05,61.149
2008-08-06,61.133
2008-08-07,60.432
2008-08-08,61.433
2008-08-11,61
2008-08-12,59.996
2008-08-13,61.008
2008-08-14,60.44
2008-08-15,60.144
2008-08-18,59.727
2008-08-19,60.833
2008-08-20,61.503
2008-08-21,62.703
2008-08-22,62.664
2008-08-25,61.423
2008-08-26,62.397
2008-08-27,62.797
2008-08-28,63.356
2008-08-29,62.443
2008-09-02,60.339
2008-09-03,60.89
2008-09-04,59.424
2008-09-05,59.015
2008-09-08,59.909
2008-09-09,57.175
2008-09-10,58.723
2008-09-11,58.964
2008-09-12,60.481
2008-09-15,57.169
2008-09-16,59.65
2008-09-17,58.746
2008-09-18,60.678
2008-09-19,62.13
2008-09-22,61.558
2008-09-23,60.63
2008-09-24,60.897
2008-09-25,62.954
2008-09-26,62.939
2008-09-29,57.798
2008-09-30,60.608
2008-10-01,61.322
2008-10-02,60.481
2008-10-03,60.828
2008-10-06,60.339
2008-10-07,59.366
2008-10-08,60.09
2008-10-09,53.07
2008-10-10,48.667
2008-10-13,57.036
2008-10-14,56.548
2008-10-15,48.658
2008-10-16,54.199
2008-10-17,53.102
2008-10-20,58.527
2008-10-21,55.801
2008-10-22,50.393
2008-10-23,54.929
2008-10-24,53.879
2008-10-27,51.58
2008-10-28,58.424
2008-10-29,58.259
2008-10-30,58.566
2008-10-31,57.843
2008-11-03,57.977
2008-11-04,60.475
2008-11-05,57.507
2008-11-06,54.602
2008-11-07,57.71
2008-11-10,57.764
2008-11-11,56.696
2008-11-12,53.792
2008-11-13,58.847
2008-11-14,57.499
2008-11-17,57.263
2008-11-18,59.57
2008-11-19,57.292
2008-11-20,53.465
2008-11-21,59.162
2008-11-24,61.494
2008-11-25,60.958
2008-11-26,63.129
2008-11-28,62.546
2008-12-01,57.994
2008-12-02,60.567
2008-12-03,61.595
2008-12-04,59.525
2008-12-05,59.785
2008-12-08,62.121
2008-12-09,61.031
2008-12-10,62.484
2008-12-11,62.449
2008-12-12,62.781
2008-12-15,62.397
2008-12-16,64.886
2008-12-17,63.261
2008-12-18,60.09
2008-12-19,58.548
2008-12-22,58.463
2008-12-23,58.606
2008-12-24,59.14
2008-12-26,60.238
2008-12-29,60.89
2008-12-30,61.33
2008-12-31,62.304
2009-01-02,63.716
2009-01-05,63.708
2009-01-06,62.664
2009-01-07,61.069
2009-01-08,61.721
2009-01-09,60.536
2009-01-12,59.736
2009-01-13,60.811
2009-01-14,58.606
2009-01-15,59.829
2009-01-16,60.951
2009-01-20,59.541
2009-01-21,61.856
2009-01-22,61.054
2009-01-23,60.49
2009-01-26,61.339
2009-01-27,61.587
2009-01-28,61.848
2009-01-29,60.09
2009-01-30,59.686
2009-02-02,59.853
2009-02-03,60.968
2009-02-04,60.608
2009-02-05,62.264
2009-02-06,62.694
2009-02-09,62.027
2009-02-10,59.424
2009-02-11,58.206
2009-02-12,58.7
2009-02-13,58.213
2009-02-17,55.63
2009-02-18,56.139
2009-02-19,56.313
2009-02-20,55.592
2009-02-23,54.083
2009-02-24,56.258
2009-02-25,56.225
2009-02-26,55.37
2009-02-27,52.993
2009-03-02,50.652
2009-03-03,50.229
2009-03-04,51.257
2009-03-05,48.556
2009-03-06,49.969
2009-03-09,50.393
2009-03-10,52.593
2009-03-11,51.325
2009-03-12,52.402
2009-03-13,52.442
2009-03-16,52.262
2009-03-17,53.919
2009-03-18,53.982
2009-03-19,53.321
2009-03-20,51.58
2009-03-23,55.037
2009-03-24,54.146
2009-03-25,54.75
2009-03-26,55.592
2009-03-27,54.609
2009-03-30,53.558
2009-03-31,53.15
2009-04-01,54.029
2009-04-02,54.82
2009-04-03,54.971
2009-04-06,54.664
2009-04-07,53.62
2009-04-08,53.816
2009-04-09,54.506
2009-04-13,53.084
2009-04-14,52.835
2009-04-15,53.179
2009-04-16,52.607
2009-04-17,52.089
2009-04-20,50.95
2009-04-21,51.69
2009-04-22,50.536
2009-04-23,51.282
2009-04-24,51.958
2009-04-27,51.61
2009-04-28,52.35
2009-04-29,53.407
2009-04-30,52.024
2009-05-01,53.077
2009-05-04,53.229
2009-05-05,52.795
2009-05-06,53.517
2009-05-07,53.792
2009-05-08,55.25
2009-05-11,54.382
2009-05-12,55.6
2009-05-13,54.774
2009-05-14,54.765
2009-05-15,54.256
2009-05-18,55.346
2009-05-19,55.361
2009-05-20,54.648
2009-05-21,53.69
2009-05-22,54.036
2009-05-26,54.806
2009-05-27,53.62
2009-05-28,54.351
2009-05-29,54.445
2009-06-01,56.336
2009-06-02,57.248
2009-06-03,56.587
2009-06-04,57.292
2009-06-05,57.285
2009-06-08,57.444
2009-06-09,57.404
2009-06-10,57.968
2009-06-11,58.134
2009-06-12,57.924
2009-06-15,57.16
2009-06-16,56.234
2009-06-17,56.071
2009-06-18,56.086
2009-06-19,55.78
2009-06-22,54.044
2009-06-23,54.132
2009-06-24,53.739
2009-06-25,54.861
2009-06-26,54.208
2009-06-29,55.411
2009-06-30,54.883
2009-07-01,55.394
2009-07-02,53.769
2009-07-06,53.465
2009-07-07,52.254
2009-07-08,52.019
2009-07-09,51.791
2009-07-10,51.121
2009-07-13,51.58
2009-07-14,51.987
2009-07-15,53.73
2009-07-16,53.747
2009-07-17,53.792
2009-07-20,54.123
2009-07-21,55.324
2009-07-22,54.945
2009-07-23,56.218
2009-07-24,56.753
2009-07-27,57.113
2009-07-28,56.438
2009-07-29,56.078
2009-07-30,55.52
2009-07-31,55.26
2009-08-03,55.464
2009-08-04,55.426
2009-08-05,54.979
2009-08-06,54.742
2009-08-07,54.538
2009-08-10,54.31
2009-08-11,53.488
2009-08-12,54.256
2009-08-13,53.975
2009-08-14,53.551
2009-08-17,52.246
2009-08-18,52.198
2009-08-19,53.383
2009-08-20,53.849
2009-08-21,54.893
2009-08-24,55.976
2009-08-25,55.488
2009-08-26,56.029
2009-08-27,55.63
2009-08-28,55.047
2009-08-31,54.285
2009-09-01,53.707
2009-09-02,53.525
2009-09-03,53.589
2009-09-04,54.31
2009-09-08,55.464
2009-09-09,55.346
2009-09-10,55.464
2009-09-11,54.936
2009-09-14,54.954
2009-09-15,54.554
2009-09-16,55.222
2009-09-17,54.829
2009-09-18,54.945
2009-09-21,54.617
2009-09-22,54.82
2009-09-23,54.17
2009-09-24,54.115
2009-09-25,53.932
2009-09-28,54.633
2009-09-29,54.226
2009-09-30,53.865
2009-10-01,52.812
2009-10-02,52.27
2009-10-05,53.055
2009-10-06,53.901
2009-10-07,53.91
2009-10-08,54.208
2009-10-09,54.382
2009-10-12,55.055
2009-10-13,55.156
2009-10-14,56.399
2009-10-15,57.263
2009-10-16,57.404
2009-10-19,57.798
2009-10-20,57.326
2009-10-21,57.553
2009-10-22,58.441
2009-10-23,57.755
2009-10-26,57.491
2009-10-27,58.811
2009-10-28,57.968
2009-10-29,58.062
2009-10-30,56.268
2009-11-02,56.644
2009-11-03,56.319
2009-11-04,55.976
2009-11-05,56.917
2009-11-06,56.979
2009-11-09,57.191
2009-11-10,57.002
2009-11-11,57.24
2009-11-12,56.446
2009-11-13,56.892
2009-11-16,58.433
2009-11-17,58.905
2009-11-18,59.091
2009-11-19,58.606
2009-11-20,58.395
2009-11-23,59.43
2009-11-24,59.642
2009-11-25,60.034
2009-11-27,58.779
2009-11-30,58.934
2009-12-01,59.695
2009-12-02,59.499
2009-12-03,58.871
2009-12-04,58.292
2009-12-07,57.915
2009-12-08,57.272
2009-12-09,57.146
2009-12-10,56.84
2009-12-11,57.175
2009-12-14,54.712
2009-12-15,54.3
2009-12-16,53.721
2009-12-17,53.558
2009-12-18,53.551
2009-12-21,53.784
2009-12-22,53.831
2009-12-23,53.589
2009-12-24,53.901
2009-12-28,54.234
2009-12-29,54.044
2009-12-30,53.988
2009-12-31,53.532
2010-01-04,54.285
2010-01-05,54.499
2010-01-06,54.971
2010-01-07,54.799
2010-01-08,54.578
2010-01-11,55.19
2010-01-12,54.916
2010-01-13,54.695
2010-01-14,54.703
2010-01-15,54.256
2010-01-19,54.382
2010-01-20,53.407
2010-01-21,52.364
2010-01-22,51.893
2010-01-25,51.698
2010-01-26,51.752
2010-01-27,51.452
2010-01-28,50.997
2010-01-29,50.58
2010-02-01,51.958
2010-02-02,52.567
2010-02-03,52.286
2010-02-04,50.809
2010-02-05,50.872
2010-02-08,50.52
2010-02-09,51.188
2010-02-10,50.914
2010-02-11,51.218
2010-02-12,50.872
2010-02-16,52.032
2010-02-17,51.625
2010-02-18,51.783
2010-02-19,51.713
2010-02-22,51.341
2010-02-23,50.984
2010-02-24,51.46
2010-02-25,51.139
2010-02-26,51.028
2010-03-01,51.341
2010-03-02,51.412
2010-03-03,51.368
2010-03-04,51.341
2010-03-05,52.183
2010-03-08,52.191
2010-03-09,52.426
2010-03-10,52.771
2010-03-11,52.771
2010-03-12,52.442
2010-03-15,52.05
2010-03-16,52.262
2010-03-17,52.883
2010-03-18,52.905
2010-03-19,52.631
2010-03-22,52.576
2010-03-23,52.559
2010-03-24,52.207
2010-03-25,52.05
2010-03-26,52.239
2010-03-29,52.835
2010-03-30,52.64
2010-03-31,52.585
2010-04-01,53.077
2010-04-05,53.532
2010-04-06,53.306
2010-04-07,52.867
2010-04-08,53.273
2010-04-09,53.982
2010-04-12,53.942
2010-04-13,53.901
2010-04-14,53.865
2010-04-15,53.589
2010-04-16,53.33
2010-04-19,53.566
2010-04-20,54.146
2010-04-21,54.106
2010-04-22,53.823
2010-04-23,54.359
2010-04-26,54.394
2010-04-27,53.596
2010-04-28,54.319
2010-04-29,53.901
2010-04-30,53.203
2010-05-03,53.261
2010-05-04,52.183
2010-05-05,51.948
2010-05-06,50.159
2010-05-07,50.009
2010-05-10,51.21
2010-05-11,50.606
2010-05-12,50.959
2010-05-13,50.824
2010-05-14,49.931
2010-05-17,49.672
2010-05-18,49.296
2010-05-19,49.027
2010-05-20,47.363
2010-05-21,47.795
2010-05-24,47.254
2010-05-25,46.876
2010-05-26,46.563
2010-05-27,48.249
2010-05-28,47.465
2010-06-01,46.515
2010-06-02,47.708
2010-06-03,48.33
2010-06-04,46.734
2010-06-07,46.555
2010-06-08,48.076
2010-06-09,47.126
2010-06-10,48.589
2010-06-11,48.566
2010-06-14,48.179
2010-06-15,49.074
2010-06-16,49.074
2010-06-17,49.142
2010-06-18,49.539
2010-06-21,49.56
2010-06-22,48.625
2010-06-23,47.965
2010-06-24,47.158
2010-06-25,46.397
2010-06-28,45.904
2010-06-29,44.977
2010-06-30,44.803
2010-07-01,44.443
2010-07-02,44.412
2010-07-06,45.11
2010-07-07,45.87
2010-07-08,46.167
2010-07-09,46.145
2010-07-12,46.271
2010-07-13,46.648
2010-07-14,46.522
2010-07-15,46.531
2010-07-16,45.503
2010-07-19,45.87
2010-07-20,46.279
2010-07-21,45.666
2010-07-22,46.617
2010-07-23,46.885
2010-07-26,47.41
2010-07-27,47.74
2010-07-28,47.819
2010-07-29,47.371
2010-07-30,46.852
2010-08-02,48.625
2010-08-03,49.237
2010-08-04,49.237
2010-08-05,49.231
2010-08-06,48.649
2010-08-09,49.027
2010-08-10,48.619
2010-08-11,47.41
2010-08-12,47.286
2010-08-13,47.033
2010-08-16,47.009
2010-08-17,47.747
2010-08-18,47.221
2010-08-19,46.546
2010-08-20,46.233
2010-08-23,46.713
2010-08-24,46.271
2010-08-25,46.247
2010-08-26,45.912
2010-08-27,46.947
2010-08-30,46.321
2010-08-31,46.408
2010-09-01,47.819
2010-09-02,47.938
2010-09-03,48.14
2010-09-07,47.536
2010-09-08,47.693
2010-09-09,47.929
2010-09-10,48.047
2010-09-13,47.889
2010-09-14,47.898
2010-09-15,47.889
2010-09-16,47.863
2010-09-17,47.717
2010-09-20,48.321
2010-09-21,48.313
2010-09-22,48.242
2010-09-23,48.007
2010-09-24,48.48
2010-09-27,48.445
2010-09-28,48.72
2010-09-29,48.352
2010-09-30,48.51
2010-10-01,49.101
2010-10-04,48.821
2010-10-05,49.662
2010-10-06,50.198
2010-10-07,50.126
2010-10-08,50.542
2010-10-11,50.676
2010-10-12,50.793
2010-10-13,51.06
2010-10-14,51.265
2010-10-15,51.179
2010-10-18,52.032
2010-10-19,51.121
2010-10-20,51.821
2010-10-21,52.067
2010-10-22,52.08
2010-10-25,51.97
2010-10-26,52.23
2010-10-27,51.554
2010-10-28,51.987
2010-10-29,52.197
2010-11-01,52.559
2010-11-02,53.261
2010-11-03,53.363
2010-11-04,54.469
2010-11-05,54.954
2010-11-08,55.208
2010-11-09,55.449
2010-11-10,55.842
2010-11-11,56.392
2010-11-12,55.731
2010-11-15,55.333
2010-11-16,54.123
2010-11-17,54.177
2010-11-18,55.2
2010-11-19,55.378
2010-11-22,55.107
2010-11-23,54.153
2010-11-24,54.861
2010-11-26,54.351
2010-11-29,54.521
2010-11-30,54.611
2010-12-01,55.998
2010-12-02,56.115
2010-12-03,55.89
2010-12-06,55.984
2010-12-07,56.1
2010-12-08,56.406
2010-12-09,56.527
2010-12-10,56.665
2010-12-13,56.806
2010-12-14,56.665
2010-12-15,56.406
2010-12-16,56.696
2010-12-17,56.658
2010-12-20,56.696
2010-12-21,57.089
2010-12-22,57.154
2010-12-23,57.466
2010-12-27,57.317
2010-12-28,57.639
2010-12-29,57.604
2010-12-30,57.595
2010-12-31,57.402
2011-01-03,58.527
2011-01-04,58.802
2011-01-05,58.644
2011-01-06,59.024
2011-01-07,59.343
2011-01-10,58.98
2011-01-11,59.424
2011-01-12,60.121
2011-01-13,60.223
2011-01-14,61.111
2011-01-18,61.792
2011-01-19,61.423
2011-01-20,61.038
2011-01-21,62.004
2011-01-24,61.697
2011-01-25,61.769
2011-01-26,62.539
2011-01-27,62.712
2011-01-28,62.012
2011-01-31,63.343
2011-02-01,65.873
2011-02-02,65.481
2011-02-03,65.505
2011-02-04,65.379
2011-02-07,65.889
2011-02-08,65.145
2011-02-09,64.808
2011-02-10,65.318
2011-02-11,65.017
2011-02-14,66.66
2011-02-15,65.136
2011-02-16,65.7
2011-02-17,65.852
2011-02-18,66.339
2011-02-22,67.076
2011-02-23,68.356
2011-02-24,67.49
2011-02-25,66.996
2011-02-28,67.147
2011-03-01,66.574
2011-03-02,66.793
2011-03-03,67.374
2011-03-04,66.793
2011-03-07,66.509
2011-03-08,66.415
2011-03-09,66.245
2011-03-10,63.888
2011-03-11,64.469
2011-03-14,64.675
2011-03-15,63.896
2011-03-16,62.264
2011-03-17,63.714
2011-03-18,63.471
2011-03-21,65.035
2011-03-22,64.815
2011-03-23,64.847
2011-03-24,64.95
2011-03-25,65.647
2011-03-28,65.531
2011-03-29,65.357
2011-03-30,66.331
2011-03-31,66.046
2011-04-01,66.479
2011-04-04,66.629
2011-04-05,67.062
2011-04-06,66.872
2011-04-07,67.331
2011-04-08,67.476
2011-04-11,66.854
2011-04-12,65.301
2011-04-13,65.287
2011-04-14,65.505
2011-04-15,66.172
2011-04-18,65.238
2011-04-19,65.787
2011-04-20,67.241
2011-04-21,67.798
2011-04-25,67.689
2011-04-26,68.633
2011-04-27,68.912
2011-04-28,68.567
2011-04-29,69.074
2011-05-02,68.278
2011-05-03,67.22
2011-05-04,66.58
2011-05-05,64.86
2011-05-06,64.913
2011-05-09,65.301
2011-05-10,65.428
2011-05-11,64.045
2011-05-12,63.991
2011-05-13,63.849
2011-05-16,63.352
2011-05-17,63.484
2011-05-18,64.535
2011-05-19,65.001
2011-05-20,64.401
2011-05-23,63.69
2011-05-24,64.182
2011-05-25,64.709
2011-05-26,65.051
2011-05-27,65.237
2011-05-31,65.898
2011-06-01,64.764
2011-06-02,64.21
2011-06-03,64.093
2011-06-06,63.39
2011-06-07,63.16
2011-06-08,63.761
2011-06-09,64.093
2011-06-10,62.988
2011-06-13,62.553
2011-06-14,63.461
2011-06-15,62.103
2011-06-16,62.545
2011-06-17,62.389
2011-06-20,62.935
2011-06-21,63.611
2011-06-22,63.02
2011-06-23,61.929
2011-06-24,60.62
2011-06-27,61.521
2011-06-28,62.869
2011-06-29,63.359
2011-06-30,64.251
2011-07-01,64.748
2011-07-05,64.421
2011-07-06,64.399
2011-07-07,65.024
2011-07-08,65.071
2011-07-11,64.661
2011-07-12,64.653
2011-07-13,65.117
2011-07-14,64.93
2011-07-15,65.531
2011-07-18,65.255
2011-07-19,66.027
2011-07-20,65.768
2011-07-21,67.126
2011-07-22,67.28
2011-07-25,66.769
2011-07-26,66.614
2011-07-27,65.774
2011-07-28,64.317
2011-07-29,62.998
2011-08-01,62.845
2011-08-02,61.458
2011-08-03,61.36
2011-08-04,58.303
2011-08-05,59.071
2011-08-08,55.417
2011-08-09,56.561
2011-08-10,54.066
2011-08-11,56.885
2011-08-12,57.221
2011-08-15,59.042
2011-08-16,58.413
2011-08-17,58.937
2011-08-18,56.377
2011-08-19,55.473
2011-08-22,55.775
2011-08-23,58.541
2011-08-24,58.444
2011-08-25,57.039
2011-08-26,57.729
2011-08-29,58.907
2011-08-30,58.738
2011-08-31,58.826
2011-09-01,58.406
2011-09-02,57.33
2011-09-06,56.545
2011-09-07,58.533
2011-09-08,57.872
2011-09-09,56.435
2011-09-12,57.093
2011-09-13,56.944
2011-09-14,57.729
2011-09-15,58.818
2011-09-16,59.247
2011-09-19,58.57
2011-09-20,58.818
2011-09-21,57.197
2011-09-22,55.026
2011-09-23,55.083
2011-09-26,56.997
2011-09-27,57.944
2011-09-28,57.276
2011-09-29,58.714
2011-09-30,57.724
2011-10-03,56.545
2011-10-04,57.881
2011-10-05,58.768
2011-10-06,58.722
2011-10-07,58.46
2011-10-10,60.623
2011-10-11,60.615
2011-10-12,61.322
2011-10-13,60.694
2011-10-14,62.075
2011-10-17,61.569
2011-10-18,62.695
2011-10-19,62.331
2011-10-20,62.553
2011-10-21,63.685
2011-10-24,63.714
2011-10-25,63.135
2011-10-26,64.428
2011-10-27,65.071
2011-10-28,64.757
2011-10-31,62.058
2011-11-01,60.352
2011-11-02,61.485
2011-11-03,62.67
2011-11-04,62.398
2011-11-07,63.061
2011-11-08,63.765
2011-11-09,61.871
2011-11-10,62.918
2011-11-11,63.733
2011-11-14,63.128
2011-11-15,63.23
2011-11-16,62.557
2011-11-17,62.246
2011-11-18,62.278
2011-11-21,61.485
2011-11-22,60.785
2011-11-23,59.624
2011-11-25,59.079
2011-11-28,60.631
2011-11-29,61.504
2011-11-30,64.305
2011-12-01,63.788
2011-12-02,63.788
2011-12-05,64.316
2011-12-06,64.612
2011-12-07,64.821
2011-12-08,63.853
2011-12-09,65.028
2011-12-12,63.997
2011-12-13,64.381
2011-12-14,63.509
2011-12-15,63.982
2011-12-16,64.087
2011-12-19,63.58
2011-12-20,65.556
2011-12-21,66.453
2011-12-22,67.385
2011-12-23,68.13
2011-12-27,68.179
2011-12-28,67.298
2011-12-29,68.173
2011-12-30,67.76
2012-01-03,68.754
2012-01-04,68.771
2012-01-05,68.562
2012-01-06,68.052
2012-01-09,68.355
2012-01-10,68.531
2012-01-11,68.019
2012-01-12,67.749
2012-01-13,67.859
2012-01-17,68.502
2012-01-18,69.114
2012-01-19,69.577
2012-01-20,69.943
2012-01-23,69.929
2012-01-24,69.697
2012-01-25,69.73
2012-01-26,69.37
2012-01-27,68.614
2012-01-30,68.347
2012-01-31,66.94
2012-02-01,67.13
2012-02-02,66.782
2012-02-03,67.892
2012-02-06,68.552
2012-02-07,69.026
2012-02-08,68.585
2012-02-09,68.228
2012-02-10,67.363
2012-02-13,67.861
2012-02-14,68.064
2012-02-15,67.618
2012-02-16,68.657
2012-02-17,68.825
2012-02-21,69.588
2012-02-22,69.869
2012-02-23,69.951
2012-02-24,70.208
2012-02-27,70.119
2012-02-28,70.047
2012-02-29,69.535
2012-03-01,69.798
2012-03-02,69.395
2012-03-05,69.943
2012-03-06,69.017
2012-03-07,68.993
2012-03-08,68.189
2012-03-09,67.765
2012-03-12,68.769
2012-03-13,69.821
2012-03-14,69.147
2012-03-15,69.202
2012-03-16,69.483
2012-03-19,69.927
2012-03-20,69.613
2012-03-21,69.138
2012-03-22,68.592
2012-03-23,68.769
2012-03-26,69.958
2012-03-27,69.629
2012-03-28,69.017
2012-03-29,69.194
2012-03-30,69.719
2012-04-02,69.989
2012-04-03,68.993
2012-04-04,68.312
2012-04-05,68.183
2012-04-09,67.428
2012-04-10,66.054
2012-04-11,66.477
2012-04-12,67.202
2012-04-13,66.678
2012-04-16,67.531
2012-04-17,68.691
2012-04-18,68.93
2012-04-19,68.552
2012-04-20,68.571
2012-04-23,68.883
2012-04-24,69.381
2012-04-25,69.813
2012-04-26,69.185
2012-04-27,69.193
2012-04-30,69.406
2012-05-01,69.963
2012-05-02,69.289
2012-05-03,68.847
2012-05-04,67.98
2012-05-07,67.906
2012-05-08,67.545
2012-05-09,66.969
2012-05-10,67.049
2012-05-11,67.26
2012-05-14,66.466
2012-05-15,66.199
2012-05-16,66.506
2012-05-17,66.295
2012-05-18,65.942
2012-05-21,66.4
2012-05-22,66.329
2012-05-23,66.4
2012-05-24,66.862
2012-05-25,66.434
2012-05-29,66.312
2012-05-30,64.581
2012-05-31,63.64
